===  Rect         Decl            NAME          J      dJ        H       dH      K       dK       status
  072.321664  -68.265526    0449171-681555   15.488   0.058   14.701   0.069   14.49   0.102           0
  072.314688  -68.274078    0449155-681626   16.670   0.144   15.957   -9.99   16.62   -9.99           0
  072.111402  -68.185982    0448267-681109   15.797   0.077   15.134   0.091   14.77   0.121           0
  071.980388  -68.269470    0447552-681610   15.257   0.050   14.529   0.058   14.40   0.105           0
  072.041115  -68.197716    0448098-681151   15.502   0.065   14.803   0.071   14.77   0.137           0
  072.295419  -68.211227    0449109-681240   12.667   0.030   11.707   0.027   11.40   0.031           0
  071.994205  -68.282982    0447586-681658   14.984   0.042   14.395   0.058   14.46   0.110           0
  072.311409  -68.279152    0449147-681644   15.403   0.059   14.853   0.080   14.79   0.130           0
  072.237276  -68.308151    0448569-681829   14.233   0.030   13.388   0.042   13.23   0.045           0
  071.999539  -68.213577    0447598-681248   15.629   0.074   15.019   0.094   14.75   0.141           0
  072.298802  -68.287529    0449117-681715   16.279   0.099   15.945   0.201   16.74   -9.99           0
  072.328803  -68.242584    0449189-681433   14.809   0.038   13.972   0.047   13.90   0.062           0
  072.189100  -68.184761    0448453-681105   16.238   0.105   15.508   0.126   15.20   -9.99           0
  072.271764  -68.299652    0449052-681758   16.388   0.123   15.744   0.171   15.05   -9.99           0
  072.324166  -68.230888    0449177-681351   14.333   0.031   13.436   0.041   13.29   0.049           0
  072.287945  -68.294136    0449091-681738   14.434   0.036   14.015   0.051   13.99   0.070           0
  072.162430  -68.182472    0448389-681056   15.566   0.063   15.098   0.086   14.98   0.162           0
  072.305304  -68.213982    0449132-681250   16.472   0.130   15.851   0.169   15.10   -9.99           0
  072.027726  -68.301094    0448066-681803   16.149   0.105   15.465   -9.99   15.36   0.228           0
  072.212322  -68.185410    0448509-681107   13.883   0.034   13.068   0.030   12.87   0.037           0
  072.281487  -68.298599    0449075-681754   13.435   0.028   13.133   0.039   13.06   0.038           0
  072.331263  -68.235069    0449195-681406   14.354   0.032   13.505   0.038   13.39   0.050           0
  072.287326  -68.296524    0449089-681747   16.400   0.118   15.705   0.153   15.66   -9.99           0
  072.336713  -68.253242    0449208-681511   15.335   0.052   14.564   0.067   14.45   0.094           0
  072.336913  -68.250740    0449208-681502   14.481   0.033   13.680   0.049   13.60   0.053           0
  071.961952  -68.251137    0447508-681504   13.309   0.030   12.823   0.037   12.69   0.037           0
  072.260359  -68.306526    0449024-681823   15.299   0.052   14.837   0.080   14.68   0.115           0
  072.176424  -68.180801    0448423-681050   16.006   0.090   15.291   0.103   15.24   0.191           0
  072.033101  -68.195183    0448079-681142   14.296   0.033   13.403   0.040   13.19   0.050           0
  072.326454  -68.225021    0449183-681330   16.498   0.138   15.995   0.205   16.42   -9.99           0
  072.312129  -68.286438    0449149-681711   15.926   0.076   15.180   0.105   15.20   0.204           0
  072.062896  -68.187637    0448150-681115   13.973   0.034   13.162   0.038   12.94   0.043           0
  072.187818  -68.319008    0448450-681908   14.322   0.035   13.526   0.038   13.37   0.045           0
  072.192407  -68.181282    0448461-681052   14.156   0.036   13.338   0.034   13.09   0.040           0
  072.239898  -68.187645    0448575-681115   15.203   0.051   14.585   0.057   14.49   0.096           0
  072.341393  -68.248283    0449219-681453   12.952   0.027   12.128   0.036   11.95   0.031           0
  072.057335  -68.312370    0448137-681844   13.549   0.027   13.200   0.040   13.13   0.045           0
  072.195998  -68.319183    0448470-681909   15.904   0.079   15.256   0.110   14.79   0.126           0
  071.959572  -68.239983    0447502-681423   15.386   0.054   14.909   0.086   14.78   0.146           0
  072.066526  -68.314316    0448159-681851   15.546   0.061   15.190   0.103   14.91   -9.99           0
  072.337441  -68.267296    0449209-681602   16.082   0.096   15.483   0.135   15.26   0.203           0
  072.012874  -68.199356    0448030-681157   15.455   0.064   14.703   0.076   14.64   0.126           0
  072.052426  -68.312431    0448125-681844   16.113   0.091   15.151   -9.99   14.81   -9.99           0
  072.048200  -68.311569    0448115-681841   16.480   0.136   16.147   -9.99   15.04   -9.99           0
  071.975270  -68.218086    0447540-681305   14.830   0.044   14.048   0.050   13.78   0.060           0
  072.344543  -68.254898    0449226-681517   13.896   0.030   12.997   0.038   12.83   0.037           0
  071.970107  -68.222183    0447528-681319   16.644   0.145   15.711   0.160   14.95   -9.99           0
  072.332062  -68.224129    0449196-681326   14.422   0.031   13.580   0.041   13.46   0.050           0
  072.271481  -68.306725    0449051-681824   14.554   0.035   13.769   0.048   13.56   0.050           0
  072.334318  -68.225807    0449202-681332   13.757   0.029   12.856   0.037   12.67   0.037           0
  072.020742  -68.304619    0448049-681816   12.853   0.026   12.258   0.037   12.02   0.034           0
  072.012122  -68.301758    0448029-681806   16.191   0.102   15.544   0.129   15.43   0.249           0
  072.324666  -68.283401    0449179-681700   16.230   0.108   15.899   0.213   15.27   -9.99           0
  072.346628  -68.250221    0449231-681500   15.895   0.080   15.223   0.104   14.92   0.151           0
  071.988977  -68.292244    0447573-681732   16.243   0.099   15.461   0.127   15.33   0.210           0
  072.340849  -68.269028    0449218-681608   15.635   0.066   15.139   0.102   14.92   0.148           0
  072.332982  -68.222359    0449199-681320   14.140   0.036   13.337   0.052   13.20   0.051           0
  072.150049  -68.176613    0448360-681035   16.495   0.127   15.660   -9.99   15.06   -9.99           0
  071.968722  -68.279907    0447524-681647   14.869   0.101   14.118   0.084   14.10   0.080           0
  072.342818  -68.232368    0449222-681356   15.854   0.076   15.238   0.110   14.93   0.147           0
  072.340567  -68.229012    0449217-681344   16.435   0.123   15.666   0.154   15.40   -9.99           0
  072.056343  -68.315605    0448135-681856   15.798   0.071   15.118   0.093   15.36   0.220           0
  071.968885  -68.282089    0447525-681655   12.766   0.029   12.439   0.035   12.38   0.035           0
  072.200390  -68.322037    0448480-681919   16.674   0.144   15.948   -9.99   15.23   -9.99           0
  072.031762  -68.189774    0448076-681123   15.816   0.083   15.001   0.092   14.72   0.141           0
  072.050525  -68.185211    0448121-681106   16.398   0.126   15.721   -9.99   16.70   -9.99           0
  072.350658  -68.244354    0449241-681439   16.167   0.095   15.303   0.109   15.15   0.184           0
  071.970422  -68.215668    0447529-681256   16.514   0.129   15.957   0.199   15.88   -9.99           0
  072.048064  -68.314842    0448115-681853   15.937   0.083   15.304   0.113   15.27   0.220           0
  071.950336  -68.235176    0447480-681406   15.938   0.093   15.246   0.120   15.24   0.219           0
  072.188488  -68.324471    0448452-681928   15.486   0.059   15.049   0.091   14.97   0.154           0
  072.235674  -68.181000    0448565-681051   16.185   0.098   15.913   0.178   15.48   -9.99           0
  072.247230  -68.183136    0448593-681059   16.456   0.121   15.622   0.131   15.44   0.224           0
  072.205015  -68.176704    0448492-681036   16.452   0.123   15.427   -9.99   15.35   -9.99           0
  072.355242  -68.246979    0449252-681449   14.090   0.031   13.174   0.038   13.06   0.043           0
  072.205572  -68.323380    0448493-681924   16.350   0.114   15.536   0.140   15.10   -9.99           0
  072.139273  -68.326294    0448334-681934   16.385   0.115   15.541   0.136   15.36   -9.99           0
  072.342946  -68.277222    0449223-681637   14.438   0.033   13.543   0.040   13.41   0.047           0
  072.066513  -68.319984    0448159-681911   15.513   0.064   15.054   0.096   15.02   0.180           0
  071.944640  -68.258347    0447467-681530   15.788   0.077   15.241   0.113   15.05   0.165           0
  072.159948  -68.326492    0448383-681935   16.007   0.088   15.144   0.100   15.12   0.171           0
  072.358096  -68.242363    0449259-681432   13.719   0.029   13.071   0.044   12.96   0.042           0
